"practice_code","total_all","lsao2011_all_linked ","lsao2011_all_proportion","ethinic_2011_attributed_5_1","ethinic_2011_attributed_5_2","ethinic_2011_attributed_5_3","ethinic_2011_attributed_5_4","ethinic_2011_attributed_5_5","ethinic_2011_attributed_18_01","ethinic_2011_attributed_18_02","ethinic_2011_attributed_18_03","ethinic_2011_attributed_18_04","ethinic_2011_attributed_18_05","ethinic_2011_attributed_18_06","ethinic_2011_attributed_18_07","ethinic_2011_attributed_18_08","ethinic_2011_attributed_18_09","ethinic_2011_attributed_18_10","ethinic_2011_attributed_18_11","ethinic_2011_attributed_18_12","ethinic_2011_attributed_18_13","ethinic_2011_attributed_18_14","ethinic_2011_attributed_18_15","ethinic_2011_attributed_18_16","ethinic_2011_attributed_18_17","ethinic_2011_attributed_18_18"
"B81065",11768,11766,0.999830047586676,0.969643396607848,0.00601143361517802,0.0204851237825397,0.00263056218291526,0.0012294838115194,0.944021658175449,0.00311975235158448,0.000940604746181685,0.0215613813346329,0.00166646069799038,0.000803696371468555,0.0016309685915746,0.00191030795414448,0.00702787667479961,0.00367751751437909,0.00416802324497105,0.00289396762310589,0.00271773872528406,0.00181669570145859,0.000156899300659609,0.000656967180797058,0.000495966532290431,0.000733517279228966
"B81066",2303,2300,0.998697351280938,0.975286940518794,0.00865053288410035,0.00836653543932555,0.00474454696496896,0.0029514441928114,0.955790078358675,0.00155844403706658,0.00093416664808924,0.0170042514749633,0.00228536927324762,0.00211374886848615,0.0023354263166366,0.00191598842572998,0.00217513049489337,0.000761336141820865,0.000539387414163758,0.00268865608176036,0.0022020253066872,0.003502422936533,0.000555124166398936,0.000686999862037022,0.00130329867619754,0.00164814551661387
"B81068",15962,15962,1,0.982115120135618,0.00815951131693014,0.00666145708330557,0.0011539299250334,0.0019099815391131,0.910828748854591,0.00166597640249089,0.00147721728521306,0.0681431775933225,0.00270718921397637,0.00174819439918378,0.00225557106722928,0.00144855663654071,0.00202573626683801,0.000596308356997387,0.000352385221049533,0.00255167012042783,0.0011353571179928,0.000621515523944015,0.000373311981640631,0.000159102419448757,0.00036948499903899,0.00154049654007411
"B81069",9855,9854,0.999898528665652,0.985546887415246,0.00666791377150179,0.00583631060607801,0.00138116728377593,0.000567720923398726,0.970067932906226,0.00301090329314729,0.00102364966811843,0.0114444015477538,0.00281305913976306,0.000812316963460581,0.0018986297275087,0.00114390794076945,0.00193646845275541,0.000159565688462782,3.27052812680281e-05,0.00157951529526737,0.00212805588832443,0.000805214381595522,0.000423530017729905,0.0001524228844505,0.000233314932316793,0.000334405991081933
"B81070",5838,5837,0.999828708461802,0.98540877969334,0.00672278745102228,0.00591818987702357,0.00139861210855101,0.000551630870063145,0.970019620098069,0.00305788313036705,0.000970008969029929,0.0113612674958739,0.00282601600538362,0.000861405178138963,0.00184390555203875,0.00119146071546095,0.0020290630778224,0.00013702182376272,2.90341994917654e-05,0.0015949752474342,0.00212809552851249,0.00083105068264975,0.000413805221842946,0.000153756204058311,0.000234022811291327,0.000317608058771818
"B81072",6552,6552,1,0.908916835653606,0.0162693580830436,0.0466777356876555,0.0171838263331205,0.0109522442425747,0.838214491375825,0.00331422339441716,0.0012286462757051,0.0661594746076588,0.00379510844091283,0.0038838664882781,0.00447301271701583,0.00411737043683683,0.00579743539069806,0.00568410167693574,0.00516119096069593,0.0213755672695457,0.00865944038978007,0.0143836084832348,0.0013633561168552,0.00143686173303048,0.00635372966497395,0.00459851457760071
"B81074",3009,3009,1,0.968842317887229,0.00897848013937704,0.0118955182698597,0.00684443420720847,0.00343924949632596,0.940168614391292,0.00190580776024009,0.00110576400823967,0.0256621317274573,0.00236017448472065,0.00179275272453603,0.00266708896209374,0.00215846396802662,0.00347909066081792,0.00164610068268246,0.000926111326241531,0.00301378444607879,0.00283043115403896,0.00543895973433019,0.000616270342073063,0.000789204130805211,0.0015146060809604,0.00192464341536556
"B81075",1792,1792,1,0.965741383969993,0.01048928562132,0.0152867882394645,0.00466725123538509,0.00381529093383788,0.943311141164747,0.00203799757605419,0.000615878181341522,0.0197763670478499,0.00271084963747981,0.00249461029310405,0.00282582797093543,0.00245799771980076,0.00466329816323317,0.00277975754180915,0.00166661419639483,0.00293393323412902,0.00324318510389834,0.00339664388416206,0.000629982967002825,0.000640624384220202,0.00214916153905968,0.0016661293947782
"B81077",10010,10006,0.9996003996004,0.973682406973819,0.00769981116379608,0.013534161768989,0.00253874943708579,0.00254487065631001,0.953227242211865,0.00252225318337626,0.000197140363935896,0.0177357712146419,0.00246856356721424,0.0012200876041579,0.00234839920472925,0.00166276078769469,0.00318823989645883,0.00121342966383865,0.00124466446137755,0.0045081195742354,0.00337970817307853,0.00192785380130316,0.000418382679391284,0.000192512956391345,0.0015335111970665,0.00101135945924351
"B81080",2081,2081,1,0.977816037873214,0.00816115509653676,0.00741858031307191,0.00423729790611517,0.0023669288110622,0.962509639226565,0.00186861489268057,0.000543767956916159,0.012894015797052,0.00291379702021039,0.00140842131962507,0.00214537322921274,0.00169356352748855,0.0017417909721774,0.000918423756473222,0.000572638734161492,0.00199355622109983,0.00219217062915996,0.00284972483411974,0.000817060264192799,0.000570512807802635,0.000692236463080402,0.0016746923479818
"B81081",3880,3880,1,0.967479498255304,0.0091667355848418,0.0130273763821773,0.00660680385193244,0.00371958592574448,0.940539188203983,0.00187887643509059,0.00119436750198274,0.0238670661142478,0.00238206727449559,0.00188643896952972,0.00280108951852146,0.00209713982229502,0.00344094965143498,0.00176925172200421,0.00123571136588211,0.00344500052833002,0.00313646311452596,0.00528469759954841,0.000557086995250132,0.000765019257133903,0.00181500706879637,0.00190457885694812
"B81082",5954,5953,0.999832045683574,0.979302198024293,0.00677799156957848,0.0111555930059278,0.00141983635554107,0.00134438104465935,0.962824380697045,0.00312700377859741,0.000242900558101298,0.0131079129905495,0.00177967619021671,0.00106921098846704,0.00276239608714146,0.00116670830375327,0.00289807183319289,0.00116723573479709,0.000218090749035495,0.0022802079651463,0.004591986723756,0.00102847769714658,0.000258950513467204,0.000132408144927287,0.000597819269178132,0.000746561775481215
"B81084",7665,7665,1,0.964850930957459,0.00937520477982991,0.0174031588236971,0.00361146601280055,0.00475923942621336,0.944397160683633,0.00372631337027753,0.00485598577879164,0.0118714711247567,0.00191100835758816,0.00191274152652476,0.00329896139973609,0.00225249349598089,0.00781087091657576,0.00218280124586234,0.00069824032012702,0.00306006042698759,0.00365118591414434,0.00285069103438042,0.000448680082285002,0.000312094896135129,0.00354607800272822,0.00121316142348514
"B81085",5000,5000,1,0.977324761998775,0.00784361484562357,0.00841747071392356,0.00420449281571681,0.00220965962596096,0.960693399387689,0.0015246242132161,0.000557536151724549,0.0145492022461455,0.00169404432678614,0.00173578231139907,0.00244854201169583,0.00196524619574252,0.00241711704020765,0.00123610594192051,0.00066979902696331,0.00221454182889622,0.00187990687593588,0.00311405029135691,0.000421125483553432,0.000669317040806468,0.000902466331455049,0.00130719329450592
"B81087",7106,7106,1,0.974538911781062,0.00739735832463705,0.012877119987438,0.00263118406699877,0.00255542583986369,0.955353795942697,0.00242885114334893,0.000206533050782508,0.0165497316442336,0.0023746049779978,0.00107669936484638,0.00228988034209746,0.00165617363969541,0.00346911707267637,0.00112483393915252,0.00109702196460265,0.00422612280685321,0.00296002420415328,0.00195685485140158,0.000362005555213491,0.000312323660383694,0.00155294652344257,0.00100247931642112
"B81088",7182,7180,0.999721526037315,0.988786906978875,0.00469605073260035,0.00543239208966685,0.000377849034799698,0.000706801164057667,0.969308810279178,0.00187429667418295,0.000289386009567628,0.0173144140159466,0.00165374394104563,0.000381929263701627,0.00223141594187085,0.00042896158598224,0.00202690231674038,0.000657519412316634,0.000167539471589941,0.00146799441140166,0.00111243647761823,7.97464455574824e-05,0.000284980081143143,1.31225080990718e-05,0.000216055681299814,0.000490745482757853
"B81089",3644,3644,1,0.974536521298953,0.00964206836901879,0.00825225139026616,0.00479194608974944,0.00277721285201266,0.950175852729045,0.00170524451666122,0.0010565059702246,0.0215989180830219,0.00318702859844838,0.00166341199564108,0.00237860151715178,0.00241302625777755,0.00220250136666175,0.000860823804972619,0.00047395785931431,0.00237522126131565,0.00233974709800183,0.00373589353587555,0.000629742339928943,0.000426310213944947,0.00137107700235153,0.00140613584966112
"B81090",4516,4514,0.99955713020372,0.890714580444715,0.0107575044808301,0.0854773301616302,0.00693786549633018,0.0061127194164942,0.808338695647832,0.0058243019580333,0.00037397219845255,0.0761776106403972,0.00227291775370818,0.00147429514942301,0.00395494054560558,0.00305535103209332,0.0152514058865886,0.0184251725044455,0.0384196227759481,0.00505875912657339,0.0083223698680746,0.0055405313581833,0.000446003811478942,0.000951330326667936,0.00273747122041677,0.00337524819607743
"B81091",5669,5668,0.999823602046216,0.972802632233748,0.00772732956551244,0.0141310546859132,0.00257932179223994,0.00275966172258618,0.952557855670063,0.00261251157016578,0.00021934613363179,0.0174129188598877,0.00256419642139924,0.00122616971634139,0.00227096850138765,0.00166599492638416,0.00338674567256224,0.00131343349330713,0.00137072575632655,0.00454644870263352,0.00351370106108379,0.00193098695673686,0.00044956771523066,0.000198767120272412,0.00167032034412136,0.00108934137846482
"B81092",10271,10268,0.999707915490215,0.989781862001364,0.00513747229842845,0.00345458936758032,0.00071268279183057,0.00091339354079624,0.97516426869085,0.00234937855097266,0.000455122981206885,0.0118130917783353,0.00137892723209443,0.000854532946669089,0.00157151760027028,0.00133249451939466,0.000765049011534359,0,7.84369722477736e-05,0.0012712429192443,0.00133986046455389,0.000382975355619654,0.000290777003800023,3.89304324108926e-05,0.000601276187363307,0.000312117353432934
"B81094",1309,1309,1,0.976611161573781,0.00767004512427253,0.00757195635096954,0.00594472209008323,0.00220211486089386,0.960633398535192,0.000943191792998331,0.000372152887288659,0.0146624183583023,0.0028461524463904,0.00141143671886707,0.0020547990532246,0.00135765690579046,0.00127871353251412,0.00158072071528655,0.000371353251970796,0.00249202193853257,0.0018491469126655,0.0050476014629443,0.000404946050203783,0.000492174576935144,0.00138481848033172,0.00081729638056214
"B81095",3829,3828,0.999738835205014,0.9545693096327,0.011287586853605,0.0185130210361208,0.00997739649411179,0.00565268598346252,0.927441835854982,0.00220449688269425,0.000792039922215566,0.0241309369728078,0.00335288181712988,0.00254976062267817,0.00275691358191249,0.00262803083188444,0.00288860777834884,0.00214095791941168,0.00121068031030653,0.00878678735851695,0.00348598766953677,0.00836101058170511,0.000772921383912902,0.00084346452849378,0.00374168591381214,0.00191100006965038
"B81097",1502,1502,1,0.976987374578891,0.00764278190126874,0.00906428277592666,0.00353116930352507,0.00277439144038835,0.961654754141505,0.00139028119924665,0.000699694468177695,0.0132426447699616,0.00186968217300872,0.00186946420975252,0.00227533382772509,0.0016283016907824,0.00246835358219855,0.00145703533627231,0.000688046643286323,0.00251101479757477,0.00193983241659471,0.00254159676127153,0.000397603637735434,0.000591968904518106,0.00140413914607662,0.00137025229431173
"B81099",5530,5530,1,0.983680904815011,0.00585552084409543,0.00938670791480524,0.000681090655531618,0.000395775770556965,0.965372630225767,0.00388046749340136,0.000593597633092758,0.0138342094627492,0.00263314555025226,0.000272016219628978,0.00221627919374865,0.000734079880465537,0.00516428457163353,0.00105642777750828,1.19734267111624e-05,0.000964973452210138,0.00218904868674213,0.000352954609831609,0.000308401692685118,1.97343530148914e-05,0.000316536198302574,7.92395722543908e-05
"B81100",2965,2963,0.999325463743676,0.973175243795999,0.00908563318247697,0.0126720838589967,0.0025309931820682,0.00253604598045942,0.959909484396339,0.00306156831190357,0.000145635133580449,0.0100585559541753,0.00204543215123085,0.00203081061153799,0.00308327222107424,0.0019261181986339,0.00550375351526502,0.00328627039474671,7.89980189837699e-05,0.00152526120539652,0.00227780072460463,0.001586848897088,0.00028469016921562,0.00065945411576458,0.00166915195714185,0.000866894023317568
"B81101",5729,5727,0.999650898935242,0.974478687995635,0.00906608161169987,0.0120563085114065,0.00243882618650455,0.00196009569475372,0.957336189908016,0.00275052209235525,0.000250119899979234,0.0141418560952849,0.00248129492168196,0.00187866439318359,0.00261791879961167,0.00208820349722265,0.00412566621400625,0.00181290736076749,0.000180658029510025,0.00183597176801119,0.00410110513911151,0.001939749813589,0.000372167205951417,0.000126909166964134,0.000787356866682641,0.00117273882807108
"B81104",5685,5685,1,0.831662046382552,0.0209935402323466,0.0961368866781152,0.0336923935931607,0.0175151331138261,0.732945116115459,0.00632761703119074,0.00324642692234232,0.0891428863135596,0.00350901910057877,0.00565667462237857,0.00676190402555886,0.00506594248383036,0.0129458615056858,0.00982224690564262,0.00595267660032681,0.0523075006547388,0.0151086010117211,0.0291594398777433,0.0022397151108986,0.00229323860451875,0.0114616433566278,0.00605348975719837
"B81108",4248,4248,1,0.975081989977347,0.00794668496193626,0.0128423506534135,0.00215401406948341,0.00197496033782014,0.957525287616032,0.00223672057306418,0.000203196606617339,0.0151167851816329,0.00200096972440874,0.00108210466317228,0.00267764438544344,0.0021859661889118,0.00275789743120393,0.00131989725373865,0.000986605092280837,0.00451585095719699,0.00326209991899309,0.00170469824261265,0.000307571800407989,0.000141744026462772,0.00121039167533757,0.000764568662482569
"B81109",12210,12208,0.9998361998362,0.981151899334331,0.00601331296607556,0.00917858404389638,0.00148413034362402,0.00217207331207322,0.962052996525108,0.00431656861383195,0.00109242289754278,0.0136899112978481,0.00199548457983228,0.00105949568915172,0.00151432373847678,0.00144400895861477,0.00269646495687157,0.00154488031687047,0.000495853307844944,0.0025738441491969,0.0018675413131125,0.000993971364405723,0.000359904333585895,0.000130254645632398,0.000607266566073311,0.00156480674599991
"B81112",3141,3141,1,0.981270129232921,0.00783251109659441,0.00457286508468023,0.00406902760313908,0.0022554669826648,0.968231764289976,0.00107168593637053,0.000524549191807235,0.0114421298147675,0.002230963296104,0.00175887536309277,0.00215423285461453,0.00168843958278311,0.000883700984960043,0.000675315187665871,0.000275302952039545,0.00119691464650817,0.0015416313135066,0.00301191894496544,0.000541464062067187,0.000515644596106447,0.00122642220998653,0.00102904477267827
"B81113",6319,6317,0.99968349422377,0.936648962183733,0.00940319165833996,0.0450619829306413,0.00502515615042028,0.003860707076865,0.875924653725224,0.0056238683286553,0.000415769979095244,0.0546846701507593,0.00229219475728738,0.00133767647337561,0.00360777903352975,0.00216554139414722,0.0104674705223785,0.00847874795604021,0.0165833387814176,0.00424638299830358,0.00528604267250136,0.00400020332995244,0.000381689063092181,0.000643263757375653,0.00164173759327426,0.00221896948359074
"B81118",5298,5292,0.998867497168743,0.964962969205651,0.00883602037368125,0.0217814605009688,0.00240803302526681,0.00201151689443256,0.920450264823287,0.00454561760199749,0.000584160069973735,0.0393829267103929,0.00247065586821566,0.00161481038592718,0.00292513119776263,0.00182542292177578,0.00731287286763085,0.00322374561649077,0.00473943456865135,0.00333953483960635,0.00316587260858953,0.00200060890307747,0.000213097542964221,0.000194326579225122,0.00103167134783997,0.000979845546592586
"B81119",4379,4376,0.999314912080384,0.982057859498867,0.00752539417584816,0.00434022804877518,0.00403810629835311,0.00203841197815665,0.968884559894821,0.00104156447568764,0.000474352236221103,0.0116573828921366,0.00212060381265953,0.00175526673033391,0.00201915162311832,0.0016303720097364,0.000775058764974727,0.00062850904079894,0.000278659960370033,0.00127000053240518,0.0013879997502263,0.00297722573665144,0.00052673015668292,0.00053415040501875,0.00105695399195789,0.000981457986198767
"B81120",1679,1679,1,0.978992023306585,0.00836874992615745,0.0100151294333625,0.0015074933122905,0.00111660402160457,0.963340418147477,0.00319245018834619,0.000282323347224855,0.0121768316235369,0.00219106180834133,0.00195547220582715,0.00249816504121146,0.00172405087077751,0.00278700924883141,0.00116367677124497,9.57469899027351e-05,0.00179490276262622,0.00417379366075712,0.00118370713101188,0.000203868209807686,0.000119917971470929,0.000400892289720484,0.000715711731884082
"B81121",2609,2608,0.999616711383672,0.977138586744327,0.00770043055319629,0.0124977482473163,0.000945003081407177,0.00171823137375291,0.961868023893003,0.00263757145566175,0.000248765646196779,0.0123842257494663,0.00219107893086594,0.00146871164499086,0.00305951869668658,0.000981121280652911,0.00417029874532004,0.000902167581729803,0.000202903961017747,0.00315747145702135,0.00406490650222738,0.000631670691037091,0.000251656508010059,6.16758823600274e-05,0.00103972744020471,0.000678503933548197
"B81602",2520,2520,1,0.962438575021211,0.00994590149302287,0.0172732285783255,0.00470324631998496,0.00563904858745553,0.940393664408678,0.00361714514069788,0.00395319258828631,0.0144745728835486,0.00217984974823084,0.00203935754728826,0.00320822668654829,0.00251846751095548,0.00656584215713397,0.00239119128651827,0.00104605716905057,0.00356975453081513,0.00370038343480755,0.00378996865983076,0.000511767928537398,0.000401509731616797,0.00424066290698851,0.00139838568046702
"B81603",4477,4477,1,0.972403295863903,0.0079079703671557,0.0136525904598308,0.00304454243231685,0.00299160087679352,0.944471710690315,0.00272590058899945,0.000173614917444365,0.0250320696671446,0.00251346659022238,0.00103483953435053,0.00242449831939449,0.00193516592318829,0.00239622373567894,0.00128509380796452,0.00166103664248529,0.00360679289090053,0.00470344338280153,0.00239082620661715,0.000454500734624561,0.000199215491075142,0.00150057465962863,0.0014910262171649
"B81606",4103,4102,0.999756275895686,0.973356406264445,0.00860602873480649,0.0119080936016698,0.00283738258382534,0.00329208881525384,0.947128602452557,0.0028849945606752,0.000208649236746824,0.0231341600144656,0.00284720725205307,0.0012383430946734,0.00255443701155056,0.00196604137652947,0.00210137255519835,0.000939726448385281,0.00103746776507716,0.00349309469404326,0.00433643213896575,0.00199699952802936,0.000662344855330674,0.0001780382004653,0.00148013113007083,0.00181195768518301
"B81616",2505,2505,1,0.977842471882116,0.00831427682824168,0.00643837648799747,0.00452049044942047,0.00288438435222449,0.962937994610734,0.00121337466624884,0.00053462384468609,0.0131564787604474,0.00228169181103741,0.00202131664557811,0.00220277339328984,0.00180849497833632,0.00130029957212233,0.00093607194062796,0.000519418778871207,0.00180028883084666,0.00188229736552931,0.00338342468086187,0.000546297341209624,0.000590768427348974,0.0016876828822503,0.0011967014699742
"B81617",8968,8960,0.999107939339875,0.904712572887902,0.010947055840127,0.0719251666361077,0.0069457753096534,0.00546942932620997,0.821051366855955,0.00583845231260278,0.000465267624803399,0.077357486094541,0.00221837194008072,0.00160715038497913,0.00420542649557725,0.00291610701948992,0.0130684089342768,0.0139724216208941,0.0321546146216821,0.00490561954721235,0.00782410191204242,0.00558046194464817,0.000457151136706106,0.00090816222829912,0.0025597743658218,0.00290965496038817
"B81619",4149,4149,1,0.969859708380301,0.00839544453686726,0.0170363758518079,0.00176379413850994,0.00294467709251361,0.953223250299824,0.00329125452090097,0.000189882921138134,0.013155320638438,0.0023087835629698,0.00164541759500385,0.00279707645499231,0.0016441669239013,0.00816953101602957,0.00238230776165653,0.000131418416700825,0.00280899308876301,0.00354412556865801,0.00111871269251511,0.000391940261385495,0.000253141184609336,0.00159016769989802,0.0013545093926156
"B81620",2436,2434,0.999178981937603,0.972964372287418,0.00809885820995263,0.013462813541111,0.00236358229757571,0.00311037366394241,0.953148877002492,0.00259888340365233,0.000108973857344662,0.0171076380239289,0.00286032230066617,0.000988712626885771,0.00265329259033376,0.00159653069206693,0.00241893586517866,0.000776063028494345,0.00364599635424517,0.00315371632830015,0.00346810196489269,0.00151303851225966,0.000601348221336773,0.000249195563979277,0.00169916275919967,0.00141121090474274
"B81622",4046,4046,1,0.977742407624873,0.00805167401013304,0.0110477692944512,0.00193302651766146,0.0012251225528813,0.959385773091683,0.00340541288858074,0.000238709179618959,0.0147125124649903,0.00191174831273178,0.00159601702483165,0.0027989887442141,0.00174491992835552,0.00285687512892127,0.00126666020903347,0.000110626649492463,0.00204676410185715,0.00476684320514689,0.00152386231888109,0.000270125306320082,0.000139038892460288,0.000415677495876764,0.000809445057004538
"B81628",2963,2963,1,0.981670145254523,0.00630477054976459,0.00974632879202994,0.00158920379895395,0.000689551604728279,0.9679942877032,0.00428585867255201,0.000782050954220697,0.00860794792455094,0.00237551519501037,0.00059406672314672,0.00222522760226929,0.0011099610293382,0.00286442963013726,0.0017460870137189,0.000223413935017107,0.00276333715105373,0.00214906106210294,0.00107549541398256,0.000463609387532098,5.00989974392874e-05,0.000213777771620238,0.00047577383310804
"B81631",3516,3516,1,0.977181336170919,0.00806973111287401,0.00581429406054079,0.00637179330420503,0.00256284535146138,0.957349664049716,0.000785980191821949,0.000301138516646958,0.0187445534127337,0.00246462930009832,0.00183830608347935,0.00171552647603785,0.00205126925325848,0.00127856550015823,0.000778918080279898,0.000674215386274208,0.00144137292140358,0.00164122217242488,0.00495487381540297,0.000774990734135203,0.000641928754666864,0.00140614439197605,0.00115670095948533
"B81634",2794,2794,1,0.977178036530393,0.00823996396857448,0.00638366215467644,0.00508244266083779,0.00311589468551868,0.961094581900197,0.00114574088843665,0.000537853491553499,0.0143998602502056,0.0022709898429014,0.00191311572962575,0.00218584331170458,0.00187001508434275,0.00136004929736937,0.000803049427553664,0.000439272775254673,0.00186154141777303,0.00191974923672571,0.00388498800063773,0.00061262708275137,0.000584827577448691,0.00176828204300233,0.00134761264251635
"B81635",3128,3128,1,0.984799053981337,0.00538055311259924,0.00629409633288026,0.00216458182457584,0.00136171474860721,0.976975163096565,0.00133212023154222,0.00033484903401767,0.00615692161921263,0.00173973033159899,0.000803928756658013,0.00171723124661688,0.00111966277772536,0.000914824522891297,0.00167010228470483,0.000630328566552518,0.00100270977732781,0.0020761311814038,0.000951558414347613,0.000374372689004209,0.000838650721224022,0.00062361086806227,0.00073810388054494
"B81642",2706,2705,0.999630450849963,0.977593476713422,0.0057799784698211,0.0116729834204089,0.0021339195889497,0.00281964180739854,0.964378925389626,0.00252192469910893,0.00014565734908702,0.0105469692755993,0.0016711078809675,0.000632442935093731,0.00220389343597786,0.00127253421778201,0.00296183374938161,0.000888578962411162,0.00222773610459192,0.00315113976432232,0.00244369483970194,0.00168647053512402,0.000323327573195221,0.000124121480630466,0.00193663253814569,0.000883009269252852
"B81644",2242,2242,1,0.9817648576867,0.00613167917644586,0.00665279445335659,0.00307312343918347,0.00237754524431379,0.970623142630687,0.00145897730068843,0.000398202280985229,0.00928453547433931,0.00185886025674169,0.00169721822453897,0.00145870383852171,0.00111689685664349,0.000780239764510142,0.000508991663198349,0.000950935937513556,0.00214510896578723,0.00226751812234732,0.00242741558896656,0.000221367756190202,0.0004243400940267,0.000700335609580851,0.00167720963473293
"B81645",3657,3657,1,0.975226428041528,0.00859431460738029,0.00881312829021879,0.00474365193824959,0.00262247712262283,0.954739011936489,0.00160846965477327,0.000801651882798059,0.0180772945674683,0.00216614214904126,0.00205792211074237,0.00242343815725022,0.00194681219034644,0.00234979521107269,0.00102936077669418,0.000657490295082381,0.00260935180077108,0.00216713020659846,0.00361506069564755,0.000516809802983194,0.000611781439618853,0.00110687048205839,0.00151560664056444
"B81647",2915,2909,0.997941680960549,0.987372050638005,0.00577827338262147,0.00490698214986546,0.0012000922891241,0.000742601540384186,0.975093488415554,0.00211172703358903,0.00037186921636191,0.00979496597249941,0.00246359812165267,0.000846256067278909,0.00156468062074327,0.000903738572946625,0.00125585317890774,0.000389833415417128,0.000296789997129537,0.00174175477088781,0.00122275078752325,0.000218866439016204,0.00080109912488246,0.000180126725225432,0.000499442676925917,0.000243158863458269
"B81648",1232,1232,1,0.982708952834668,0.00457821866603465,0.00888055782116053,0.00115071245328529,0.00268155822485118,0.9693306375275,0.00309595691792954,5.23527295955172e-05,0.0102300056596432,0.00177276755495392,0.000212762521408087,0.00178605902682943,0.000806629562843205,0.00165989016560416,0.00248107616880399,0.000105951272627013,0.000954474646771188,0.00367916556735418,0.000578332611186811,0.000150469026627226,0.000421910815471258,0.00247397378022379,0.000207584444627382
"B81653",4465,4465,1,0.960207388355332,0.00985967949507521,0.0188387144143517,0.00530431306394011,0.00578990467130089,0.935728025097603,0.00373082684184564,0.00340906779378896,0.017339468622094,0.00214769984753722,0.00220767752846293,0.00328097622591866,0.0022233258931564,0.00633820757388472,0.0023469094341415,0.00114978042693371,0.00503872626641905,0.00396509071297268,0.00427794706078096,0.000566265583973732,0.000460100419185412,0.00406586167354878,0.00172404299775211
"B81655",2330,2330,1,0.970321974223402,0.00769357461088517,0.0145189745984194,0.00297729735735734,0.00448817920993637,0.947411373384539,0.00307558916323999,0.000331463104682239,0.0195035485709404,0.0024795319705201,0.00101312179636728,0.0021135655240014,0.00208735531999638,0.00409253125886233,0.00127285836106763,0.0010472326219289,0.0036671470924768,0.00443920526408372,0.00239974157197914,0.000399568782243538,0.000177987003134667,0.00243202967909481,0.00205614953084156
"B81656",5651,5650,0.999823040169881,0.978982555586372,0.00746976593296914,0.00896515820413063,0.00238139677832738,0.00220112349820025,0.959318597817349,0.00223932588649204,0.000288666188828833,0.0171359656937026,0.00257040289435873,0.00103032997654629,0.00250304236462468,0.00136599069743944,0.00227420063003794,0.000632918734795992,0.000996281515588448,0.00267078721691301,0.00239097010679524,0.00167977332203684,0.000347150204924028,0.000354473251366508,0.00118659414914279,0.00101452934905746
"B81658",1927,1927,1,0.971572215492126,0.00872361151351488,0.0136817691049654,0.00265100621789969,0.00337139767149399,0.953425233364488,0.00264814626878939,0.000460739421560164,0.0150380964372886,0.00257625767100505,0.00223031169161642,0.00187053149939708,0.00204651065149632,0.00450768872094619,0.00242614294522646,0.000709896539853219,0.00276219453882113,0.00327584636011836,0.00189557798907256,0.000454983037553104,0.000300445191274031,0.00195471628405816,0.00141668138743583
"B81663",2392,2387,0.997909698996655,0.978977018622102,0.00688904425917113,0.0097157537325241,0.00215384807394796,0.0022643353122549,0.961451542915577,0.00263412076149847,0.00018580533102942,0.014705549613997,0.00200339414965535,0.00113338644145627,0.00210835173220078,0.00164391193585872,0.00212746611812117,0.000775572183836053,0.0010031873087083,0.00286287395731688,0.0029466541645417,0.00172688358080458,0.000275815464575572,0.00015114902856781,0.00136713220555146,0.000897203106703443
"B81664",1903,1903,1,0.97277964448043,0.00901267727540955,0.0119650058553501,0.00276604619981548,0.00347662618899453,0.947562355497868,0.00279294152583835,0.000122414485049462,0.0223019329716748,0.00318469460104755,0.00112115321356708,0.00268777264858603,0.00201905681220889,0.00188647253578411,0.00062690440101169,0.00174064252134615,0.00340049965866785,0.0043104867385403,0.0018207037202788,0.00070425998844035,0.000241082491096326,0.00138933574820966,0.00208729044078487
"B81665",2074,2068,0.997107039537126,0.969177381457147,0.00611405332038123,0.0196121809880983,0.00314882127349741,0.00194756296087655,0.95532512470913,0.0017608510759848,9.13633511105454e-05,0.0120000423209212,0.00167505442527589,0.000771808361080836,0.00276810834457592,0.000899082189448584,0.010504448622256,0.000627629660368084,0.00248131854156177,0.00360729498653686,0.00239148917737559,0.00289949177929922,0.000130445982019889,0.000118883512178297,0.000820754124827688,0.00112680883604887
"B81666",2233,2233,1,0.962813900793501,0.00939663883158075,0.0219554056274262,0.00341780204263249,0.0024162527048591,0.944767540191808,0.00430930279894319,0.000263700158498604,0.0134733576442513,0.000597605664859885,0.00111624371500537,0.00593352920698401,0.00174926024473149,0.0145493980412671,0.00235053915059625,4.5031124345704e-05,0.00212584859787541,0.0028845887133417,0.00263266872999437,0.000740844697326036,4.42886153120882e-05,0.00107865258852919,0.00133760011632991
"B81671",145,145,1,0.972351777317423,0.00866272085429787,0.012829241330825,0.00275730500111969,0.00339895549633434,0.94818112960646,0.00255914513989739,0.000175135105742046,0.0214363674653237,0.00314469490268495,0.0014671778558793,0.00221844891653139,0.00183239917920223,0.00260600902566847,0.00132779989343296,0.00118454694953871,0.00381147442911534,0.00389941103306951,0.00201378420926745,0.000524345492378627,0.00021917529947361,0.00161846216697798,0.00178049332935636
